02138,41/02/25,F,1
02138,41/02/28,F,1
02138,41/03/04,F,1
02138,41/03/21,F,1
02138,41/03/22,F,1
02138,41/03/23,M,1
02138,41/04/01,,1
02138,41/04/12,F,2
02138,41/04/18,F,1
02138,41/04/20,M,1
02138,41/04/22,F,1
02138,41/04/29,M,1
02138,41/05/13,M,1
02138,41/05/18,,1
02138,41/05/18,F,1
02138,41/05/19,M,1
02138,41/05/23,F,1
02138,41/05/29,M,1
02138,41/05/31,F,1
02138,41/05/31,M,1
02138,41/06/09,M,1
02138,41/06/11,F,1
02138,41/06/17,F,1
02138,41/06/18,M,1
02138,41/06/22,M,1
02138,41/06/27,M,1
02138,41/07/09,F,1
02138,41/07/09,M,1
02138,41/07/22,F,1
02138,41/08/04,,1
02138,41/08/08,M,1
02138,41/08/10,M,1
02138,41/08/18,F,1
02138,41/09/06,F,1
02138,41/09/09,F,1
02138,41/09/17,F,1
02138,41/09/23,F,1
02138,41/09/28,M,1
02138,41/10/05,M,1
02138,41/10/06,F,1
02138,41/10/09,M,1
02138,41/10/14,M,1
02138,41/10/29,F,1
02138,41/11/02,M,1
02138,41/11/05,M,1
02138,41/11/06,M,1
02138,41/11/18,M,1
02138,41/11/22,F,1
02138,41/11/24,F,1
02138,41/11/27,F,1
02138,41/12/01,M,1
02138,41/12/04,F,1
02138,41/12/05,M,1
02138,41/12/11,M,1
02138,41/12/15,M,1
02138,41/12/17,M,1
02138,41/12/19,M,1
02138,41/12/21,M,1
02138,41/12/25,M,1
02138,42/01/02,M,1
02138,42/01/12,F,3
02138,42/01/17,M,2
02138,42/01/23,F,1
02138,42/01/23,M,2
02138,42/01/24,M,1
02138,42/01/26,F,1
02138,42/01/26,M,1
02138,42/01/31,M,1
02138,42/02/03,F,1
02138,42/02/08,F,1
02138,42/02/08,M,1
02138,42/02/12,M,1
02138,42/02/13,M,1
02138,42/02/20,F,1
02138,42/02/23,F,1
02138,42/02/23,M,2
02138,42/03/03,F,1
02138,42/03/04,F,1
02138,42/03/06,M,1
02138,42/03/09,F,1
02138,42/03/10,M,1
02138,42/03/11,F,1
02138,42/03/14,F,1
02138,42/03/15,F,1
02138,42/03/17,,1
02138,42/03/17,F,1
02138,42/03/21,F,1
02138,42/03/31,F,1
02138,42/04/03,F,1
02138,42/04/06,M,1
02138,42/04/10,F,1
02138,42/04/14,F,1
02138,42/04/20,,1
02138,42/04/23,F,1
02138,42/05/04,F,2
02138,42/05/05,,1
02138,42/05/09,M,1
02138,42/05/12,M,1
02138,42/05/14,F,1
02138,42/05/22,F,1
02138,42/05/27,F,1
02138,42/05/31,F,1
02138,42/06/03,F,1
02138,42/06/08,F,1
02138,42/06/10,M,1
02138,42/06/12,M,1
02138,42/06/13,F,1
02138,42/06/19,F,1
02138,42/06/21,M,1
02138,42/06/24,M,1
02138,42/07/01,M,1
02138,42/07/02,F,1
02138,42/07/03,M,1
02138,42/07/04,F,1
02138,42/07/05,M,1
02138,42/07/06,,1
02138,42/07/06,M,1
02138,42/07/11,F,1
02138,42/07/12,F,1
02138,42/07/23,F,1
02138,42/07/29,F,1
02138,42/08/13,F,1
02138,42/08/22,M,1
02138,42/08/31,F,1
02138,42/08/31,M,1
02138,42/09/04,F,1
02138,42/09/05,F,1
02138,42/09/05,M,1
02138,42/09/07,M,1
02138,42/09/08,F,1
02138,42/09/15,M,1
02138,42/09/19,F,1
02138,42/09/21,F,1
02138,42/09/29,F,1
02138,42/10/10,F,1
02138,42/10/10,M,1
02138,42/10/13,F,1
02138,42/10/22,F,1
02138,42/10/30,F,2
02138,42/11/03,M,1
02138,42/11/08,F,1
02138,42/11/09,F,1
02138,42/11/19,F,1
02138,42/11/19,M,1
02138,42/11/21,F,3
02138,42/11/27,M,1
